nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00030992,BMS 247550 to Treat Kidney Cancer,Completed,Interventional,2009-01-01,National Cancer Institute (NCI),NIH,,,2,United States,True,BMS-247550; Ranitidine; Diphenhydramine; ,,2012-06-06,102.0,2,True,False,False
NCT00031447,"Acyclovir Herpes Simplex Virus (HSV) Skin, Eye, and Mouth",Completed,Interventional,2008-02-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,3,Canada United States,True,Acyclovir; Placebo; ,,2009-04-01,29.0,3,True,False,False
NCT00031460,Acyclovir for Herpes Infections Involving the Central Nervous System in Neonates,Completed,Interventional,2008-02-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,3,Canada United States,True,Acyclovir; Placebo; ,,2009-04-02,46.0,3,True,False,False
NCT00031486,Long Term Treatment of Herpes Simplex Encephalitis (HSE) With Valacyclovir,Completed,Interventional,2010-06-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,3,Canada Sweden United Kingdom United States,True,Valacyclovir; Placebo; ,,2012-03-15,91.0,3,True,False,False
NCT00031499,Azithromycin/Bicillin Syphilis,Completed,Interventional,2007-08-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,3,Madagascar United States,True,Azithromycin; Benzathine Penicillin; Doxycycline; ,,,593.0,3,True,False,True
NCT00031629,Combination Chemotherapy and Filgrastim or Pegfilgrastim in Treating Patients With Recurrent or Persistent Cancer of the Uterus,Completed,Interventional,2009-01-01,Gynecologic Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,True,Gemcitabine Hydrochloride; Docetaxel; ,,,51.0,2,True,True,False
NCT00031655,Reduced Intensity Donor Stem Cell Transplant in Treating Patients With High Risk Acute Lymphocytic Leukemia in Complete Remission,Completed,Interventional,2006-08-01,Fred Hutchinson Cancer Research Center/University of Washington Cancer Consortium,Other,National Cancer Institute (NCI),NIH,2,United States,True,cyclosporine; fludarabine phosphate; mycophenolate mofetil; ,,,30.0,2,True,True,False
NCT00031694,Paclitaxel and Bryostatin 1 in Treating Patients With Advanced Pancreatic Cancer,Completed,Interventional,2010-04-01,National Cancer Institute (NCI),NIH,,,2,United States,True,paclitaxel; bryostatin 1; ,,2015-04-08,19.0,2,True,False,False
NCT00031720,Soy Protein Supplement In Treating Hot Flashes in Postmenopausal Women Receiving Tamoxifen for Breast Disease,Completed,Interventional,2006-04-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI) Protein Technologies International,NIH Other,2,United States,True,Tamoxifen; ,,,112.0,2,True,True,False
NCT00031746,Soy Protein Supplement in Preventing Prostate Cancer in Patients With Elevated Prostate-Specific Antigen Levels,Completed,Interventional,2006-06-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,United States,False,,,,26.0,2,True,True,False
NCT00032058,Magnetic Resonance Imaging and Magnetic Resonance Spectroscopic Imaging in Diagnosing the Extent of Disease in Patients With Prostate Cancer,Completed,Interventional,2006-06-01,American College of Radiology Imaging Network,Other,National Cancer Institute (NCI),NIH,,United States,False,,,,,5,True,True,False
NCT00032110,Erlotinib in Treating Patients With Recurrent or Metastatic Colorectal Cancer,Completed,Interventional,2007-05-01,National Cancer Institute (NCI),NIH,,,2,Canada,True,erlotinib hydrochloride; ,,,30.0,2,True,True,False
NCT00032188,Interleukin-2 and Bryostatin 1 in Treating Patients With Advanced Kidney Cancer,Completed,Interventional,2006-06-01,National Cancer Institute (NCI),NIH,,,2,United States,True,bryostatin 1; ,,,65.0,2,True,True,False
NCT00032227,Carpal Tunnel Syndrome: Diagnosis and Treatment Trial,Completed,Interventional,2007-04-01,University of Washington,Other,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),NIH,,United States,False,,,,116.0,5,True,False,True
NCT00032240,Shoe Inserts for Treating Osteoarthritis of the Knee,Completed,Interventional,2006-08-01,Boston University,Other,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),NIH,3,United States,False,,,,90.0,3,True,False,True
NCT00032344,Long-term Follow-up Study Designed to Evaluate the Relative Risk of Two Colonoscopy Schedules for Patients With Small Polyps,Completed,Interventional,2007-02-01,VA Office of Research and Development,U.S. Fed,Central Lab,Other,3,United States,False,,,,3200.0,3,True,True,False
NCT00032435,Homocysteine Study (HOST),Completed,Interventional,2006-08-01,VA Office of Research and Development,U.S. Fed,Pan American Laboratories Abbott Diagnostics Division,Industry Industry,3,Puerto Rico United States,True,PAL-40 Active; PAL-40 Placebo; ,,,2003.0,3,True,False,True
NCT00032487,Glycemic Control and Complications in Diabetes Mellitus Type 2 (VADT),Completed,Interventional,2008-05-01,VA Office of Research and Development,U.S. Fed,National Eye Institute (NEI) SmithKline Beecham,NIH Industry,3,Puerto Rico United States,True,Insulin; Glimepiride; Rosiglitazone; Metformin; ,,2013-09-10,1791.0,3,True,False,False
NCT00032591,The Home INR Study,Completed,Interventional,2008-05-01,VA Office of Research and Development,U.S. Fed,,,4,Puerto Rico United States,False,,,2013-06-12,2922.0,4,True,False,False
NCT00032617,A Randomized Clinical Trial of Cognitive-Behavioral Treatment for Post-Traumatic Stress Disorders in Women,Completed,Interventional,2006-04-01,VA Office of Research and Development,U.S. Fed,,,3,United States,False,,,,284.0,3,True,False,True
NCT00032630,Outcomes Following Myocardial Revascularization: On and Off Cardiopulmonary Bypass,Completed,Interventional,2008-04-01,VA Office of Research and Development,U.S. Fed,,,3,United States,False,,,2013-08-08,2203.0,3,True,False,False
NCT00033254,Radiation Therapy With or Without Thalidomide in Treating Patients With Brain Metastases,Completed,Interventional,2006-05-01,National Cancer Institute (NCI),NIH,,,3,United States,True,thalidomide; ,,,332.0,3,True,True,False
NCT00033267,CCI-779 in Treating Patients With Mantle Cell Non-Hodgkin's Lymphoma,Completed,Interventional,2006-02-01,National Cancer Institute (NCI),NIH,,,2,United States,True,temsirolimus; ,,,27.0,2,True,True,False
NCT00033293,Cyclophosphamide and Prednisone With or Without Immunoglobulin in Treating Abnormal Muscle Movement in Children With Neuroblastoma,Completed,Interventional,2013-12-01,Children's Oncology Group,Other,National Cancer Institute (NCI),NIH,3,Australia Canada United States,True,cyclophosphamide; prednisone; Corticotropin-Releasing Hormone; ,,2016-01-28,53.0,3,True,False,False
NCT00033332,Dexamethasone With or Without Thalidomide in Treating Patients With Newly Diagnosed Multiple Myeloma,Completed,Interventional,2006-03-01,National Cancer Institute (NCI),NIH,,,3,Puerto Rico South Africa United States,True,dexamethasone; pamidronate disodium; thalidomide; zoledronic acid; ,,,,3,True,False,True
NCT00033358,Hormone Therapy in Preventing Endometrial Cancer in Patients With a Genetic Risk For Hereditary Nonpolyposis Colon Cancer,Completed,Interventional,2007-10-01,National Cancer Institute (NCI),NIH,,,2,United States,True,medroxyprogesterone; ethinyl estradiol; norgestrel; ,,,52.0,2,True,True,False
NCT00033462,"Erlotinib in Treating Patients With Unresectable Liver, Bile Duct, or Gallbladder Cancer",Completed,Interventional,2006-11-01,National Cancer Institute (NCI),NIH,,,2,United States,True,erlotinib hydrochloride; ,,,78.0,2,True,True,False
NCT00033540,S0202 Gemcitabine and Capecitabine for Unresectable Locally Advanced Metastatic Gallbladder Cancer or Cholangiocarcinoma,Completed,Interventional,2008-04-01,Southwest Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,True,capecitabine; gemcitabine hydrochloride; ,,2012-06-14,57.0,2,True,False,False
NCT00033553,Combination Chemotherapy and Computer-Planned Radiation Therapy in Treating Patients With Unresectable Stage III Non-Small Cell Lung Cancer,Completed,Interventional,2006-09-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,United States,True,carboplatin; gemcitabine hydrochloride; paclitaxel; ,,,69.0,2,True,True,False
NCT00033592,Comparison of Nicotine Inhaler and/or Bupropion in Helping People to Stop Smoking and Prevent the Recurrence of Smoking,Completed,Interventional,2006-07-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,3,Canada United States,True,bupropion hydrochloride; nicotine; ,,,1708.0,3,True,True,False
NCT00033605,Octreotide in Preventing Diarrhea in Patients Who Are Undergoing Radiation Therapy to the Pelvis,Completed,Interventional,2006-07-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,3,,True,octreotide acetate; ,,,130.0,3,True,False,True
NCT00033618,Ixabepilone in Treating Patients With Metastatic or Recurrent Squamous Cell Cancer of the Head and Neck,Completed,Interventional,2007-01-01,National Cancer Institute (NCI),NIH,,,2,United States,True,ixabepilone; ,,,144.0,2,True,True,False
NCT00033657,Radiation Therapy and Chemotherapy Before and After Surgery in Treating Patients With Esophageal Cancer,Completed,Interventional,2009-09-01,Eastern Cooperative Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,True,cisplatin; irinotecan hydrochloride; paclitaxel; ,,2011-06-21,97.0,2,True,False,False
NCT00033696,Combination Chemotherapy and Radiation Therapy in Treating Patients With Limited-Stage Small Cell Lung Cancer,Completed,Interventional,2007-01-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,United States,True,carboplatin; etoposide; paclitaxel; topotecan hydrochloride; ,,,65.0,2,True,True,False
NCT00033748,Vaccine Therapy in Treating Patients With Colorectal Cancer Metastatic to the Liver,Completed,Interventional,2007-03-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,United States,False,,,,56.0,2,True,True,False
NCT00033813,KUL0401: An Open-label Pilot Study of Oxatomide in Steroid-Naive Duchenne Muscular Dystrophy,Completed,Interventional,2006-12-01,Cooperative International Neuromuscular Research Group,Other,,,2,United States,True,Oxatomide (tinset); ,,,15.0,2,True,True,False
NCT00033865,Yoga as a Treatment for Insomnia,Completed,Interventional,2008-12-01,National Center for Complementary and Integrative Health (NCCIH),NIH,,,2,United States,False,,,,48.0,2,True,True,False
NCT00033891,Infliximab (Remicade ) to Treat Dermatomyositis and Polymyositis,Completed,Interventional,2007-07-01,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),NIH,,,2,United States,True,Infliximab; ,,,14.0,2,True,True,False
NCT00033904,Survival Study Of Oncophage® vs. Observation In Patients With Kidney Cancer,Completed,Interventional,2007-04-01,"Agenus, Inc.",Industry,,,3,Austria Belgium Canada France Israel Norway Poland Spain Sweden United Kingdom United States,True,autologous human tumor-derived HSPPC-96; ,,,650.0,3,True,False,True
NCT00033917,Indomethacin Germinal Matrix Hemorrhage/Intraventricular Hemorrhage (GMH/IVH) Prevention Trial,Completed,Interventional,2012-03-01,Yale University,Other,,,3,United States,True,indomethacin; placebo; ,,2013-01-08,630.0,3,True,False,False
NCT00034151,Safety and Efficacy of S-8184 in Second Line Treatment of Stage III or IV Ovarian Cancer,Completed,Interventional,2007-09-01,OncoGenex Technologies,Industry,,,2,,True,S-8184 Paclitaxel Injectable Emulsion; ,,,52.0,2,True,True,False
NCT00034164,Safety and Efficacy of S-8184 in Second Line Treatment of Relapsed Stage IIIB or IV Non Small Cell Lung Cancer,Completed,Interventional,2007-09-01,OncoGenex Technologies,Industry,,,2,Russian Federation,True,S-8184 Paclitaxel Injectable Emulsion; ,,,52.0,2,True,True,False
NCT00034177,"Safety and Efficacy of S-8184 in Treatment of Locally Advanced, Metastatic, or Recurrent TCC of the Urothelium",Completed,Interventional,2007-09-01,OncoGenex Technologies,Industry,,,2,,True,S-8184 Paclitaxel Injectable Emulsion; Experimental Arm: TOCOSOL Paclitaxel; ,,,27.0,2,True,True,False
NCT00034190,Safety and Efficacy of S-8184 in Second Line Treatment of Stage III or IV Colorectal Adenocarcinoma,Completed,Interventional,2007-09-01,OncoGenex Technologies,Industry,,,2,Russian Federation,True,S-8184 Paclitaxel Injectable Emulsion; ,,,28.0,2,True,True,False
NCT00034385,Valganciclovir to Prevent Cytomegalovirus Infection in Kidney and Kidney/Pancreas Transplant Recipients,Completed,Interventional,2007-01-01,National Institutes of Health Clinical Center (CC),NIH,,,4,United States,True,Valganciclovir; ,,,12.0,4,True,True,False
NCT00034632,Study of Posaconazole in the Treatment of Invasive Fungal Infections (Study P02095),Completed,Interventional,2007-03-01,Merck Sharp & Dohme Corp.,Industry,,,3,,True,Posaconazole oral suspension; ,,,,3,True,True,False
NCT00034814,Multicenter Trial for Adults With Partial Seizures,Completed,Interventional,2006-01-01,Teva Pharmaceutical Industries,Industry,,,2,,True,Talampanel; Placebo; Talampanel; Talampanel; Placebo; Talampanel; ,,,190.0,2,True,True,False
NCT00035399,Efficacy of Acupuncture With Physical Therapy for Knee Osteo-Arthritis,Completed,Interventional,2007-03-01,National Center for Complementary and Integrative Health (NCCIH),NIH,,,3,United States,False,,,,300.0,3,True,True,False
NCT00035620,Pegfilgrastim as Support to Pediatric Sarcoma Patients Receiving Chemotherapy,Completed,Interventional,2007-01-01,Amgen,Industry,,,2,,True,pegfilgrastim; filgrastim; ,,,44.0,2,True,True,False
NCT00035815,Insulin-like Growth Factor-1 in Amyotrophic Lateral Sclerosis (ALS) Trial,Completed,Interventional,2007-08-01,Mayo Clinic,Other,National Institute of Neurological Disorders and Stroke (NINDS) ALS Association Cephalon,NIH Other Industry,3,Puerto Rico United States,True,"Insulin like growth factor, type 1; Placebo; ",,2009-11-17,330.0,3,True,False,False
NCT00035893,The Role of Ampligen in Strategic Therapeutic Intervention (STI) of HAART,Completed,Interventional,2006-08-01,Hemispherx Biopharma,Industry,,,2,United States,True,poly I-poly C12U; ,,,40.0,2,True,True,False
NCT00036270,Randomized Phase III Study Of Exemestane (Aromasin) For 5 Years Versus Tamoxifen for 2.5 to 3 Years Followed By Exemestane,Completed,Interventional,2008-10-01,Pfizer,Industry,,,3,United States,True,exemestane (Aromasin); tamoxifen + exemestane; ,,2009-10-30,9779.0,3,True,False,False
NCT00036569,A Phase II Study of Pegylated Interferon Alfa 2b (PEG-Intron(Trademark)) in Children With Diffuse Pontine Gliomas,Completed,Interventional,2010-12-01,National Cancer Institute (NCI),NIH,,,2,United States,False,,,2011-09-20,32.0,2,True,False,False
NCT00036751,Imatinib Mesylate in Treating Patients With Stage III or Stage IV Ovarian Epithelial or Primary Peritoneal Cancer,Completed,Interventional,2007-08-01,National Cancer Institute (NCI),NIH,,,2,United States,True,imatinib mesylate; ,,,40.0,2,True,True,False
NCT00036881,Zinc Sulfate in Preventing Loss of Sense of Taste in Patients Undergoing Radiation Therapy for Head and Neck Cancer,Completed,Interventional,2007-04-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,3,,False,,,,173.0,3,True,True,False
NCT00037752,Sibutramine to Reduce Weight Gain and Improve Smoking Cessation Rates,Completed,Interventional,2008-08-01,University of Tennessee,Other,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,,United States,True,Sibutramine; ,,,436.0,5,True,True,False
